Order_ID,Order_Date,Customer_ID,Product_ID,Quantity,Sales_Amount,Shipping_Cost,Order_Status,Delivery_Status
70000374,2023-04-02,100543,51326,1,939.82,88.57,Delivered,On Time
70000375,2023-04-18,100441,50512,1,20.16,4.5,Delivered,On Time
70000376,2024-10-12,102576,51123,29,10265.5,791.16,Delivered,On Time
70000377,2023-12-19,101943,51758,2,608.41,13.57,Delivered,On Time
70000378,2024-03-06,102892,51210,37,10288.72,830.08,Delivered,Delayed
70000379,2023-01-11,100475,51670,4,1345.54,69.29,Delivered,On Time
70000380,2023-04-06,102088,51070,1,631.73,48.93,Cancelled,N/A
70000381,2023-10-09,100853,51709,7,7987.56,200.36,Delivered,On Time
70000382,2024-12-16,104933,51123,4,1391.26,58.59,Delivered,On Time
70000383,2023-07-17,102782,51732,3,4189.14,259.84,Delivered,On Time
70000384,2024-05-14,103407,50919,3,1805.72,75.9,Delivered,Delayed
70000385,2023-12-05,101584,51315,4,2450.81,136.7,Delivered,On Time
70000386,2024-12-10,100498,50165,1,743.72,21.51,Delivered,Delayed
70000387,2024-07-24,104860,50844,5,83.68,9.89,Delivered,Early
70000388,2025-02-03,101397,50323,1,36.17,4.5,Delivered,On Time
70000389,2025-10-19,102047,50485,15,4622.36,202.38,Delivered,On Time
70000390,2025-02-19,103248,51097,2,807.13,36.57,Delivered,On Time
70000391,2025-03-31,100140,51095,1,901.62,63.39,Delivered,On Time
70000392,2025-11-17,104030,51559,2,2176.09,48.13,Delivered,On Time
70000393,2024-05-05,102636,50921,4,4271.49,218.84,Returned,N/A
70000394,2025-04-17,101355,51848,2,1243.2,113.57,Cancelled,N/A
70000395,2025-03-25,100351,50730,15,21321.99,1451.24,Delivered,On Time
70000396,2025-08-24,100802,50887,2,222.96,16.81,Delivered,On Time
70000397,2023-03-02,104462,51525,2,1171.09,82.73,Delivered,On Time
70000398,2025-10-25,103407,51288,3,2374.92,212.24,Delivered,On Time
70000399,2024-07-23,101213,50351,3,722.29,26.71,Delivered,Early
70000400,2024-12-15,100373,51026,16,18789.07,1134.24,Delivered,On Time
70000401,2024-10-04,103429,50201,1,558.75,17.62,Delivered,On Time
70000402,2023-10-18,102805,50323,18,663.73,50.76,Delivered,On Time
70000403,2023-10-26,101954,50268,1,584.81,41.08,Delivered,On Time
70000404,2025-07-23,101736,50248,27,5487.5,142.02,Delivered,Delayed
70000405,2025-12-06,101077,50323,1,37.82,4.5,Delivered,Delayed
70000406,2023-09-29,103364,51758,3,952.7,16.36,Delivered,On Time
70000407,2024-11-12,104840,51373,7,608.62,42.72,Returned,N/A
70000408,2024-05-29,100862,51347,2,1089.33,53.41,Cancelled,N/A
70000409,2025-10-29,102936,51758,4,1221.43,45.83,Delivered,On Time
70000410,2023-08-16,102051,51394,2,1712.45,53.85,Delivered,On Time
70000411,2024-07-10,102165,51167,4,719.18,62.49,Delivered,On Time
70000412,2023-01-03,101230,51472,31,17268.56,753.63,Delivered,On Time
70000413,2023-04-22,104084,51394,5,4048.94,320.36,Delivered,Delayed
70000414,2025-09-02,102382,51144,58,70880.02,1423.11,Delivered,On Time
70000415,2024-01-01,102683,50280,27,13113.37,478.86,Delivered,Delayed
70000416,2024-08-25,101464,50193,5,4253.81,94.44,Delivered,On Time
70000417,2023-10-15,100912,50351,1,239.45,15.58,Delivered,On Time
70000418,2024-11-14,100469,51202,29,38676.29,2441.85,Delivered,On Time
70000419,2025-09-25,103512,51037,52,46193.64,3447.16,Delivered,On Time
70000420,2023-02-01,101003,51110,2,1281.77,82.71,Delivered,On Time
70000421,2025-08-11,103427,50788,2,514.14,12.36,Delivered,On Time
70000422,2024-02-08,101882,51641,41,21200.68,1404.84,Returned,N/A
70000423,2023-11-15,102004,51464,3,1134.71,22.62,Delivered,Delayed
70000424,2025-02-04,102283,50147,8,1307.51,106.35,Delivered,Delayed
70000425,2025-04-01,101761,50406,58,72853.21,2483.43,Delivered,On Time
70000426,2024-04-11,100518,51109,3,2106.35,39.18,Delivered,On Time
70000427,2024-04-01,101474,50389,48,44585.81,3102.94,Delivered,On Time
70000428,2025-04-10,103325,50323,1,37.65,4.5,Delivered,Early
70000429,2023-06-28,103336,50028,14,2618.81,106.51,Delivered,On Time
70000430,2023-12-20,101396,51956,8,5210.41,403.12,Returned,N/A
70000431,2023-11-21,102240,50485,19,5647.74,428.63,Delivered,On Time
70000432,2024-02-09,100989,50822,14,10794.24,470.86,Delivered,Early
70000433,2025-08-16,101054,51225,1,915.97,40.17,Delivered,Delayed
70000434,2025-05-02,100136,50533,3,2824.28,100.37,Delivered,Delayed
70000435,2024-08-11,104468,51608,28,3488.18,128.53,Delivered,On Time
70000436,2024-03-19,101054,51123,31,11021.07,608.85,Delivered,On Time
70000437,2025-12-11,101110,51366,23,26831.63,1123.35,Delivered,On Time
70000438,2025-06-25,101361,50334,3,2128.33,184.45,Delivered,On Time
70000439,2025-04-27,100581,51445,13,2453.09,160.94,Delivered,On Time
70000440,2025-01-13,103176,50152,3,1528.66,78.87,Delivered,On Time
70000441,2024-03-15,100414,50698,1,553.36,39.66,Delivered,On Time
70000442,2025-12-07,100644,50830,1,469.47,33.33,Delivered,On Time
70000443,2023-02-12,103206,50249,3,3174.98,277.92,Delivered,Delayed
70000444,2023-08-17,101639,51123,20,6881.68,423.28,Delivered,On Time
70000445,2024-07-26,103502,50743,51,42958.95,1611.25,Delivered,On Time
70000446,2024-01-03,102754,50323,3,110.31,4.5,Cancelled,N/A
70000447,2025-03-17,101240,50588,2,2158.7,91.05,Delivered,On Time
70000448,2023-01-16,103259,51123,10,3456.73,156.5,Delivered,On Time
70000449,2024-05-25,100532,50468,1,435.73,16.06,Delivered,Delayed
70000450,2024-12-08,102636,50916,2,333.95,23.5,Cancelled,N/A
70000451,2025-08-31,102114,51378,16,3795.92,265.57,Returned,N/A
70000452,2023-04-30,101322,51173,45,35708.44,2874.25,Delivered,On Time
70000453,2024-06-07,102968,51518,1,995.34,34.44,Delivered,On Time
70000454,2025-06-16,104336,51379,37,12659.14,1047.16,Delivered,On Time
70000455,2024-02-26,104992,50943,2,301.43,19.37,Delivered,On Time
70000456,2025-11-01,102985,51026,1,1153.87,76.09,Delivered,Delayed
70000457,2024-01-28,101954,50561,4,1177.24,74.32,Delivered,On Time
70000458,2023-07-24,101104,51823,1,1257.58,99.06,Delivered,On Time
70000459,2023-01-28,101244,51758,2,623.96,50.57,Cancelled,N/A
70000460,2025-06-03,102345,51615,15,12191.5,434.67,Delivered,On Time
70000461,2025-02-01,101756,50323,7,273.92,7.89,Delivered,On Time
70000462,2024-03-20,104559,51525,9,5784.3,204.34,Delivered,On Time
70000463,2023-11-18,101766,51817,4,4962.59,187.49,Delivered,On Time
70000464,2024-09-13,101798,51776,51,72614.98,4920.72,Delivered,On Time
70000465,2024-01-05,101851,51766,3,3840.0,336.15,Delivered,On Time
70000466,2024-11-21,104162,51347,47,23721.31,1623.45,Delivered,Delayed
70000467,2024-09-28,103259,50551,2,408.1,37.3,Delivered,Delayed
70000468,2024-10-26,103028,51123,3,1003.74,28.47,Delivered,On Time
70000469,2023-05-08,101616,50583,29,27540.37,644.28,Delivered,Early
70000470,2025-04-10,104052,51566,2,1085.35,60.87,Delivered,On Time
70000471,2025-03-12,100226,50351,1,236.03,17.39,Delivered,On Time
70000472,2025-10-25,104329,50444,27,22039.51,593.54,Delivered,On Time
70000473,2025-06-12,102512,50561,4,1126.24,100.25,Delivered,On Time
70000474,2023-02-06,101912,51123,4,1346.68,74.94,Delivered,Early
70000475,2023-03-10,102451,51123,1,330.74,8.22,Delivered,Delayed
70000476,2024-08-12,103347,51112,5,1400.83,32.15,Delivered,On Time
70000477,2024-03-31,100069,50323,43,1570.65,78.45,Delivered,Early
70000478,2024-08-07,104337,50898,5,333.99,15.43,Delivered,On Time
70000479,2023-11-16,102165,51819,48,62642.45,2808.87,Delivered,On Time
70000480,2024-07-27,101660,51834,48,28965.98,1691.98,Delivered,On Time
70000481,2023-03-14,100671,50933,4,4077.95,341.87,Delivered,On Time
70000482,2024-02-25,102124,50561,25,7419.45,389.37,Delivered,On Time
70000483,2024-12-18,102443,51982,17,8069.49,712.98,Delivered,On Time
70000484,2023-07-06,101952,50458,1,1306.68,70.89,Delivered,On Time
70000485,2023-07-29,103402,51706,1,881.03,50.65,Delivered,Delayed
70000486,2023-06-29,102028,50615,15,19281.48,948.96,Delivered,On Time
70000487,2023-12-28,104786,51777,1,1043.72,67.26,Delivered,On Time
70000488,2025-03-25,102949,50297,1,830.05,39.37,Delivered,On Time
70000489,2025-10-31,104012,50685,37,4859.98,206.54,Delivered,On Time
70000490,2024-08-05,100531,51263,7,5475.0,493.73,Delivered,On Time
70000491,2024-08-26,101912,50247,33,24915.66,2241.93,Delivered,Delayed
70000492,2023-05-21,101633,50788,1,247.94,16.83,Delivered,Delayed
70000493,2024-01-16,102798,50788,1,254.4,8.03,Delivered,Early
70000494,2024-11-26,104286,51006,6,226.58,16.37,Delivered,On Time
70000495,2024-04-12,100441,50011,2,783.63,68.53,Delivered,On Time
70000496,2025-04-24,100404,51271,3,2705.41,246.56,Delivered,On Time
70000497,2023-03-08,104238,50798,39,23788.02,1355.67,Cancelled,N/A
70000498,2023-11-22,101061,50515,45,37148.88,1800.05,Delivered,On Time
70000499,2025-08-11,103358,50422,14,19273.69,938.2,Delivered,Delayed
70000500,2024-11-25,102678,51525,46,28045.21,1800.3,Delivered,Early
70000501,2024-05-10,104138,50591,2,1927.08,146.44,Delivered,On Time
70000502,2024-02-06,100574,51348,17,9703.97,767.7,Delivered,On Time
70000503,2023-06-08,100606,50029,5,3940.94,129.94,Delivered,On Time
70000504,2025-12-04,102750,51911,14,12208.19,454.27,Delivered,Delayed
70000505,2024-02-11,104718,50206,34,11004.13,876.56,Delivered,On Time
70000506,2025-01-01,101996,50795,4,828.35,59.2,Delivered,Early
70000507,2023-10-21,101586,51318,4,3714.66,108.02,Delivered,On Time
70000508,2024-10-17,102980,51213,2,1347.08,41.95,Delivered,On Time
70000509,2024-08-25,104642,51758,5,1565.41,80.37,Delivered,Early
70000510,2023-03-02,104166,51911,2,1778.47,67.96,Delivered,On Time
70000511,2024-10-01,104980,51432,17,17128.34,1351.54,Delivered,On Time
70000512,2024-01-21,100134,51245,1,971.02,47.98,Delivered,On Time
70000513,2025-03-30,100531,50254,3,3223.3,164.65,Delivered,On Time
70000514,2024-04-05,102995,50851,4,1364.19,95.02,Delivered,On Time
70000515,2023-01-15,104059,50378,1,536.22,14.79,Delivered,On Time
70000516,2024-12-16,101388,50788,2,527.24,16.23,Delivered,Delayed
70000517,2025-11-27,101175,50323,13,488.23,39.54,Delivered,Delayed
70000518,2023-05-29,103892,51525,41,24845.78,1251.64,Delivered,Early
70000519,2025-07-21,100313,51012,10,5539.4,490.67,Delivered,Delayed
70000520,2025-10-04,101772,50280,16,7967.96,262.81,Delivered,Delayed
70000521,2024-03-15,102485,51032,52,1395.33,123.6,Delivered,On Time
70000522,2024-09-01,102774,50711,11,1142.92,71.71,Delivered,On Time
70000523,2023-07-29,103602,50980,14,12219.86,558.97,Delivered,On Time
70000524,2023-02-11,101715,50561,3,891.64,70.54,Delivered,Delayed
70000525,2023-08-16,103019,51499,7,6292.84,363.54,Delivered,On Time
70000526,2024-04-27,102871,50024,3,2192.1,146.77,Delivered,On Time
70000527,2024-04-04,102710,50323,1,36.62,4.5,Delivered,Early
70000528,2024-06-23,103185,51123,4,1399.45,115.46,Delivered,Early
70000529,2025-02-03,101263,51266,34,21878.97,1688.74,Delivered,On Time
70000530,2023-05-03,100464,50124,7,2782.13,89.92,Delivered,On Time
70000531,2025-01-01,100535,51315,8,4783.31,92.15,Delivered,On Time
70000532,2025-05-22,101104,50406,2,2509.85,204.54,Delivered,On Time
70000533,2025-03-07,102460,50323,3,114.84,4.83,Delivered,On Time
70000534,2025-03-03,104175,50060,24,16791.57,376.14,Delivered,On Time
70000535,2023-05-31,103464,50961,45,666.73,19.88,Delivered,On Time
70000536,2024-03-15,103904,51486,1,281.32,21.0,Delivered,On Time
70000537,2023-04-05,101687,51125,1,801.42,59.53,Delivered,On Time
70000538,2025-08-18,101954,51748,2,1463.68,25.24,Delivered,On Time
70000539,2025-02-14,101896,51070,1,661.99,61.01,Delivered,On Time
70000540,2023-12-07,100973,50024,7,5406.58,280.65,Delivered,On Time
70000541,2024-06-13,100349,51739,2,2226.62,195.88,Delivered,On Time
70000542,2023-08-29,102906,51788,3,3748.44,162.69,Delivered,On Time
70000543,2025-05-16,104945,51758,2,597.88,28.59,Delivered,On Time
70000544,2025-11-17,100815,50387,12,8998.83,718.34,Delivered,On Time
70000545,2023-12-15,100261,51976,1,898.79,32.47,Delivered,On Time
70000546,2024-11-06,103846,51891,2,1174.43,92.34,Delivered,Delayed
70000547,2023-08-09,101228,51745,27,30766.1,2466.56,Delivered,On Time
70000548,2023-12-10,104116,51123,2,720.59,38.55,Delivered,Delayed
70000549,2023-05-31,103476,50402,10,4940.84,144.68,Delivered,Delayed
70000550,2023-11-04,104717,50399,9,6796.92,168.85,Delivered,Delayed
70000551,2023-07-15,101955,51024,37,13060.07,524.14,Delivered,On Time
70000552,2023-01-28,103312,51758,15,4676.67,290.98,Delivered,Delayed
70000553,2024-01-27,102253,50788,1,262.52,16.89,Delivered,On Time
70000554,2023-11-03,103121,50965,6,5486.4,244.14,Delivered,On Time
70000555,2023-05-27,102185,50812,11,2483.17,183.54,Delivered,On Time
70000556,2023-03-15,100948,51454,5,3097.37,100.67,Delivered,On Time
70000557,2025-08-23,102494,50257,13,4042.64,192.45,Delivered,Delayed
70000558,2025-02-05,102582,51432,7,7027.5,119.5,Delivered,On Time
70000559,2025-09-24,104033,51525,26,15712.18,913.91,Delivered,Delayed
70000560,2025-03-16,103647,51423,42,29234.81,1316.11,Delivered,Delayed
70000561,2025-01-25,103325,51347,1,554.58,51.21,Delivered,On Time
70000562,2024-09-25,100531,50788,1,253.87,11.67,Delivered,Delayed
70000563,2024-03-13,103555,50936,32,19670.2,1618.13,Delivered,Delayed
70000564,2025-06-06,102460,50430,48,18739.06,1320.93,Delivered,On Time
70000565,2025-06-10,104462,51379,1,336.85,10.06,Delivered,On Time
70000566,2025-05-17,104585,50426,24,9346.34,832.18,Delivered,On Time
70000567,2025-01-31,100305,51123,1,359.51,16.82,Delivered,On Time
70000568,2025-04-06,104059,51473,1,573.53,31.0,Cancelled,N/A
70000569,2025-09-03,100223,50368,1,25.44,4.5,Delivered,On Time
70000570,2025-10-30,101756,50568,1,724.03,61.04,Delivered,On Time
70000571,2025-02-28,102673,50849,1,9.38,4.5,Delivered,On Time
70000572,2025-02-09,100717,51266,1,666.48,18.41,Delivered,On Time
70000573,2025-08-12,103665,50698,11,6487.55,373.76,Delivered,On Time
70000574,2025-07-26,100050,50361,3,1966.82,176.41,Delivered,Delayed
70000575,2023-12-17,100830,50335,50,17060.12,1361.3,Delivered,On Time
70000576,2025-04-17,102843,50561,32,9366.45,171.56,Delivered,Delayed
70000577,2023-03-16,103513,50795,33,7048.85,476.22,Delivered,On Time
70000578,2024-01-31,104573,50243,17,10268.91,229.59,Delivered,On Time
70000579,2023-11-04,103491,51863,1,886.47,23.68,Delivered,On Time
70000580,2025-03-15,103379,51997,2,1616.88,135.2,Delivered,On Time
70000581,2024-08-17,101902,51749,1,537.76,45.62,Delivered,On Time
70000582,2023-03-03,100007,51650,4,2703.82,59.65,Delivered,Delayed
70000583,2023-05-22,100540,50830,3,1329.72,37.68,Delivered,On Time
70000584,2024-06-23,102625,50740,4,4942.02,268.29,Delivered,Delayed
70000585,2024-10-31,103395,50830,52,22736.75,1021.02,Delivered,On Time
70000586,2023-02-15,102017,50059,15,20671.07,1378.11,Delivered,On Time
70000587,2025-05-19,103611,50341,4,3013.82,124.29,Delivered,Delayed
70000588,2023-05-31,102543,51110,1,628.81,51.78,Delivered,On Time
70000589,2023-07-14,100411,51817,1,1251.02,59.18,Delivered,Early
70000590,2025-11-30,100976,51817,4,4613.62,308.41,Delivered,On Time
70000591,2023-04-30,104175,51420,2,746.34,41.51,Delivered,On Time
70000592,2024-01-29,103574,50944,14,6514.79,430.24,Delivered,On Time
70000593,2024-07-15,104462,50561,35,10641.46,425.46,Delivered,On Time
70000594,2024-04-23,100532,50807,9,3848.55,242.21,Delivered,On Time
70000595,2024-10-28,104948,51959,6,3535.31,218.81,Delivered,On Time
70000596,2023-08-08,101054,51745,20,23798.63,696.41,Delivered,On Time
70000597,2024-05-28,100069,50943,2,289.27,6.55,Delivered,On Time
70000598,2025-06-22,104988,51739,4,4281.63,378.91,Delivered,On Time
70000599,2023-12-12,101370,51473,1,598.07,37.54,Delivered,On Time
70000600,2024-03-13,103352,50793,3,2506.4,168.77,Delivered,On Time
70000601,2023-06-21,100869,50966,18,1082.76,90.87,Delivered,Early
70000602,2024-04-05,102842,50898,49,3103.47,277.01,Delivered,On Time
70000603,2023-12-23,104509,50039,12,314.38,25.45,Delivered,Delayed
70000604,2025-05-13,101550,50698,4,2139.95,38.94,Delivered,Early
70000605,2025-03-23,103366,50113,2,1546.87,109.01,Delivered,On Time
70000606,2025-02-10,100947,51758,6,1763.71,139.7,Delivered,Delayed
70000607,2023-03-06,103084,51123,49,17740.33,951.15,Delivered,On Time
70000608,2024-03-03,101631,50794,3,707.71,21.06,Delivered,Delayed
70000609,2024-08-03,101054,50259,1,917.06,21.78,Delivered,Early
70000610,2023-06-30,101506,50121,1,374.15,28.65,Delivered,On Time
70000611,2024-08-01,100890,50561,16,4743.15,172.25,Delivered,Delayed
70000612,2025-06-12,104493,50788,4,1005.0,85.01,Delivered,Delayed
70000613,2023-03-27,101912,51138,8,1991.19,78.38,Delivered,On Time
70000614,2025-02-24,101198,50748,9,6718.72,241.73,Delivered,On Time
70000615,2025-03-21,102175,50933,3,3114.75,217.33,Delivered,Early
70000616,2025-01-08,101550,51355,32,28762.32,1649.05,Delivered,On Time
70000617,2024-09-25,103649,50129,6,6709.66,526.04,Delivered,On Time
70000618,2023-05-25,104841,51047,3,4224.81,100.07,Delivered,Delayed
70000619,2024-09-20,102120,50588,3,3178.66,166.87,Delivered,On Time
70000620,2024-02-20,104285,51525,5,2942.6,239.19,Delivered,On Time
70000621,2023-06-17,102789,50698,46,27080.26,729.94,Delivered,On Time
70000622,2024-09-08,100771,50351,7,1644.08,74.84,Delivered,On Time
70000623,2023-08-12,103429,51531,37,20825.07,1767.85,Delivered,On Time
70000624,2023-08-16,102515,51525,31,18179.02,445.36,Delivered,On Time
70000625,2025-11-13,103256,50898,1,64.8,4.5,Delivered,On Time
70000626,2024-01-23,104445,50367,3,3085.64,211.64,Delivered,On Time
70000627,2025-03-25,102124,50920,5,305.67,9.45,Delivered,Delayed
70000628,2024-01-03,104487,50853,2,315.02,19.27,Delivered,On Time
70000629,2025-06-15,103696,50323,4,151.23,11.67,Delivered,On Time
70000630,2025-02-03,102408,50776,12,400.16,38.48,Delivered,On Time
70000631,2025-06-20,102964,51609,35,30291.52,880.6,Delivered,On Time
70000632,2023-05-09,101584,50982,58,63066.7,5600.67,Delivered,On Time
70000633,2023-02-17,104918,50318,1,1188.9,25.87,Delivered,On Time
70000634,2024-07-04,103346,51758,8,2402.35,195.14,Delivered,On Time
70000635,2023-12-30,100248,51469,2,1980.99,140.52,Delivered,Delayed
70000636,2024-11-26,101584,51103,10,6143.89,123.7,Delivered,On Time
70000637,2025-04-14,103076,50561,29,8418.14,758.55,Cancelled,N/A
70000638,2023-02-04,100313,50251,8,8928.0,146.61,Returned,N/A
70000639,2025-10-30,100139,51454,55,32436.99,1987.26,Delivered,Delayed
70000640,2024-05-22,102186,51227,1,907.79,33.74,Delivered,On Time
70000641,2023-12-06,101616,51629,9,7729.37,431.53,Delivered,Early
70000642,2025-04-11,102121,51377,10,193.48,7.98,Delivered,On Time
70000643,2024-01-21,101281,50334,3,1973.91,102.58,Delivered,On Time
70000644,2025-04-03,100810,50883,1,1101.82,98.49,Delivered,Delayed
70000645,2023-11-22,103421,50674,1,903.82,36.54,Delivered,On Time
70000646,2024-09-21,102524,51748,55,42651.08,1759.95,Delivered,On Time
70000647,2025-06-25,101015,50569,35,39198.59,2088.73,Delivered,On Time
70000648,2023-11-30,101545,50968,10,2134.29,91.77,Delivered,On Time
70000649,2025-08-29,102913,51110,56,35369.91,2106.97,Delivered,Delayed
70000650,2024-07-23,100402,51216,23,30598.99,844.12,Delivered,Delayed
70000651,2024-04-22,100716,51238,1,1174.64,43.82,Delivered,On Time
70000652,2023-06-30,100408,51264,10,11210.74,275.71,Delivered,On Time
70000653,2025-02-28,104033,50756,3,3201.75,179.31,Delivered,Delayed
70000654,2024-01-10,103704,50989,46,63529.0,3649.78,Delivered,On Time
70000655,2023-04-18,103706,50165,24,16609.16,1361.75,Delivered,On Time
70000656,2023-07-12,103526,51051,1,534.3,24.96,Delivered,On Time
70000657,2024-12-16,103362,51205,3,1770.62,43.52,Delivered,On Time
70000658,2025-02-20,102325,51469,4,4046.6,104.7,Delivered,On Time
70000659,2024-12-26,103192,50323,50,1867.78,100.53,Delivered,On Time
70000660,2024-04-05,100226,51198,7,4227.55,140.47,Cancelled,N/A
70000661,2024-05-03,103067,50710,2,1075.48,84.01,Delivered,Early
70000662,2025-01-09,103838,50793,1,837.0,13.9,Delivered,On Time
70000663,2024-09-27,102460,50921,7,7426.63,583.74,Delivered,Delayed
70000664,2025-12-19,101718,50317,6,1453.31,31.72,Delivered,On Time
70000665,2023-09-22,101350,50511,25,4594.7,354.58,Delivered,On Time
70000666,2025-03-29,103196,50179,39,7293.09,365.03,Cancelled,N/A
70000667,2023-01-17,103433,51924,53,34987.85,2306.91,Delivered,On Time
