Customer_ID,Customer_Name,Customer_Type,City,State,Region,Industry
100349,Vanguard Reliable Industrial Systems,Institutional,Portland,Oregon,West,Hospitality
100350,Heritage Trusted Services,Government,San Antonio,Texas,South,Technology
100351,Cascade Crossroads Retail Partners,Government,Cleveland,Ohio,Midwest,Food Service
100352,Silverline Elite Systems,Retail Chain,Phoenix,Arizona,West,Hospitality
100353,Summit Capital Contractors,Institutional,Sacramento,California,West,Food Service
100354,Ironclad Metro Solutions,Government,Cleveland,Ohio,Midwest,Manufacturing
100355,Crestview Capital Logistics,Institutional,Milwaukee,Wisconsin,Midwest,Food Service
100356,Heritage National Systems,Institutional,Charlotte,North Carolina,South,Education
100357,Lonestar Elite Industries,Industrial,Seattle,Washington,West,Retail
100358,Bluepoint Legacy Systems,Commercial,Minneapolis,Minnesota,Midwest,Hospitality
100359,Sterling Metro Manufacturing,Commercial,Orlando,Florida,South,Automotive
100360,Lonestar Metro Logistics,Retail Chain,Portland,Oregon,West,Manufacturing
100361,Patriot Allied Distribution,Industrial,Houston,Texas,South,Technology
100362,Premier Valley Construction Group,Government,Tucson,Arizona,West,Construction
100363,Sterling Allied Medical Supply,Commercial,Orlando,Florida,South,Technology
100364,Trailhead Elite Distribution,Government,Chicago,Illinois,Midwest,Hospitality
100365,Summit National Construction Group,Retail Chain,Indianapolis,Indiana,Midwest,Automotive
100366,Ironclad Valley Partners,Industrial,Charlotte,North Carolina,South,Hospitality
100367,Granite Crossroads Group,Commercial,Pittsburgh,Pennsylvania,Northeast,Manufacturing
100368,Westbrook Trusted Corp.,Commercial,Newark,New Jersey,Northeast,Healthcare
100369,Anchor United Group,Commercial,Minneapolis,Minnesota,Midwest,Automotive
100370,Westbrook Landmark Distribution,Retail Chain,Baltimore,Maryland,Northeast,Hospitality
100371,Pinnacle Reliable Logistics,Industrial,Denver,Colorado,West,Technology
100372,Coastal National Holdings,Industrial,Sacramento,California,West,Healthcare
100373,Apex Harbor Facilities Group,Industrial,Cleveland,Ohio,Midwest,Healthcare
100374,Ironclad Prime Hospitality Services,Institutional,Kansas City,Missouri,Midwest,Manufacturing
100375,Pioneer Regional Holdings,Institutional,Houston,Texas,South,Logistics
100376,Northgate Metro Logistics,Retail Chain,Dallas,Texas,South,Manufacturing
100377,Patriot United Solutions,Industrial,Minneapolis,Minnesota,Midwest,Manufacturing
100378,Northwest United Construction Group,Government,Orlando,Florida,South,Retail
100379,Pinnacle Legacy Distribution,Institutional,Atlanta,Georgia,South,Technology
100380,Pinnacle Capital Group,Commercial,Milwaukee,Wisconsin,Midwest,Manufacturing
100381,Trailhead Summit Systems,Government,Orlando,Florida,South,Manufacturing
100382,Ironclad Regional Systems,Industrial,Seattle,Washington,West,Technology
100383,Apex Reliable Manufacturing,Retail Chain,Sacramento,California,West,Retail
100384,Trailhead Trusted Medical Supply,Commercial,Charlotte,North Carolina,South,Education
100385,Premier Allied Medical Supply,Industrial,Phoenix,Arizona,West,Food Service
100386,Continental Legacy Construction Group,Institutional,Baltimore,Maryland,Northeast,Education
100387,Northgate National Systems,Industrial,Columbus,Ohio,Midwest,Construction
100388,Horizon Enterprises,Government,Raleigh,North Carolina,South,Logistics
100389,Coastal Metro Hospitality Services,Industrial,Milwaukee,Wisconsin,Midwest,Food Service
100390,Westbrook National Manufacturing,Government,Minneapolis,Minnesota,Midwest,Hospitality
100391,Pinnacle Central Construction Group,Industrial,Columbus,Ohio,Midwest,Hospitality
100392,Silverline Harbor Industrial Systems,Industrial,Philadelphia,Pennsylvania,Northeast,Construction
100393,Apex Legacy Distribution,Industrial,Boston,Massachusetts,Northeast,Retail
100394,Anchor Reliable Medical Supply,Commercial,Columbus,Ohio,Midwest,Automotive
100395,Crestview Valley Services,Retail Chain,Sacramento,California,West,Healthcare
100396,Allied Legacy Manufacturing,Industrial,Charlotte,North Carolina,South,Logistics
100397,Fairmont Crossroads Hospitality Services,Industrial,Seattle,Washington,West,Education
100398,Evergreen Prime Services,Government,Orlando,Florida,South,Food Service
100399,Silverline Facilities Group,Government,Philadelphia,Pennsylvania,Northeast,Automotive
100400,Lonestar Landmark Hospitality Services,Commercial,Houston,Texas,South,Healthcare
100401,Ironclad Metro Partners,Commercial,Salt Lake City,Utah,West,Technology
100402,National Landmark Medical Supply,Retail Chain,Denver,Colorado,West,Food Service
100403,Bluepoint Legacy Corp.,Institutional,Sacramento,California,West,Logistics
100404,Westbrook Valley Group,Institutional,Detroit,Michigan,Midwest,Logistics
100405,Meridian United Services,Commercial,Houston,Texas,South,Manufacturing
100406,Liberty Signature Facilities Group,Retail Chain,Newark,New Jersey,Northeast,Hospitality
100407,Heritage Retail Partners,Institutional,Minneapolis,Minnesota,Midwest,Construction
100408,Cascade Reliable Partners,Retail Chain,Dallas,Texas,South,Hospitality
100409,Continental Trusted Distribution,Retail Chain,Atlanta,Georgia,South,Hospitality
100410,Redwood Regional Solutions,Institutional,Milwaukee,Wisconsin,Midwest,Retail
100411,Superior Legacy Distribution,Industrial,Cleveland,Ohio,Midwest,Technology
100412,Anchor Central Group,Institutional,Los Angeles,California,West,Logistics
100413,Summitline Valley Construction Group,Industrial,Portland,Oregon,West,Construction
100414,Continental Central Industries,Government,Detroit,Michigan,Midwest,Hospitality
100415,Vanguard Prime Distribution,Commercial,Indianapolis,Indiana,Midwest,Healthcare
100416,Premier National Logistics,Retail Chain,Baltimore,Maryland,Northeast,Healthcare
100417,Lonestar Enterprises,Industrial,Chicago,Illinois,Midwest,Retail
100418,Redwood Manufacturing,Institutional,Chicago,Illinois,Midwest,Food Service
100419,Granite Legacy Holdings,Retail Chain,Baltimore,Maryland,Northeast,Education
100420,National Central Hospitality Services,Commercial,Orlando,Florida,South,Manufacturing
100421,Liberty Signature Partners,Institutional,San Antonio,Texas,South,Construction
100422,Horizon Metro Hospitality Services,Commercial,Houston,Texas,South,Manufacturing
100423,Evergreen Reliable Solutions,Industrial,Milwaukee,Wisconsin,Midwest,Retail
100424,Coastal United Logistics,Retail Chain,Tucson,Arizona,West,Automotive
100425,Continental Landmark Services,Institutional,Baltimore,Maryland,Northeast,Manufacturing
100426,Apex Legacy Group,Government,Sacramento,California,West,Hospitality
100427,Evergreen Landmark Group,Retail Chain,Detroit,Michigan,Midwest,Hospitality
100428,Granite Legacy Construction Group,Commercial,Dallas,Texas,South,Automotive
100429,Heritage Reliable Facilities Group,Industrial,Salt Lake City,Utah,West,Retail
100430,Cascade Prime Hospitality Services,Industrial,Baltimore,Maryland,Northeast,Education
100431,Ironclad National Industries,Commercial,Albany,New York,Northeast,Technology
100432,Superior National Group,Government,Pittsburgh,Pennsylvania,Northeast,Hospitality
100433,Heritage Summit Distribution,Institutional,San Antonio,Texas,South,Hospitality
100434,Summit United Logistics,Government,Pittsburgh,Pennsylvania,Northeast,Manufacturing
100435,Maple National Logistics,Industrial,Boston,Massachusetts,Northeast,Hospitality
100436,Pinnacle Prime Manufacturing,Government,Minneapolis,Minnesota,Midwest,Logistics
100437,Superior Reliable Corp.,Government,Los Angeles,California,West,Automotive
100438,Oakridge Valley Contractors,Industrial,Minneapolis,Minnesota,Midwest,Manufacturing
100439,Redwood Metro Group,Government,Columbus,Ohio,Midwest,Manufacturing
100440,Patriot United Medical Supply,Institutional,Indianapolis,Indiana,Midwest,Healthcare
100441,Sterling United Industries,Institutional,Minneapolis,Minnesota,Midwest,Hospitality
100442,Union Solutions,Commercial,Columbus,Ohio,Midwest,Food Service
100443,Heritage Crossroads Medical Supply,Government,Nashville,Tennessee,South,Technology
100444,Trailhead United Retail Partners,Government,Sacramento,California,West,Retail
100445,Crestview Prime Industrial Systems,Industrial,Tucson,Arizona,West,Technology
100446,Summit Elite Manufacturing,Commercial,Newark,New Jersey,Northeast,Healthcare
100447,Ironclad Trusted Group,Institutional,Columbus,Ohio,Midwest,Technology
100448,Frontier Metro Hospitality Services,Retail Chain,Salt Lake City,Utah,West,Construction
100449,Fairmont Allied Supply Co.,Commercial,Milwaukee,Wisconsin,Midwest,Hospitality
100450,Cascade Legacy Construction Group,Retail Chain,Dallas,Texas,South,Automotive
100451,Sterling Allied Construction Group,Retail Chain,Los Angeles,California,West,Logistics
100452,Redwood Medical Supply,Institutional,Columbus,Ohio,Midwest,Retail
100453,Union Signature Services,Commercial,Atlanta,Georgia,South,Construction
100454,Pioneer Allied Distribution,Retail Chain,Milwaukee,Wisconsin,Midwest,Construction
100455,Evergreen Crossroads Distribution,Government,Chicago,Illinois,Midwest,Food Service
100456,Apex Crossroads Systems,Retail Chain,Baltimore,Maryland,Northeast,Logistics
100457,Sterling Summit Facilities Group,Retail Chain,Newark,New Jersey,Northeast,Manufacturing
100458,Vanguard Harbor Distribution,Retail Chain,Minneapolis,Minnesota,Midwest,Retail
100459,Northgate Harbor Manufacturing,Institutional,Phoenix,Arizona,West,Construction
100460,Granite Summit Manufacturing,Retail Chain,Philadelphia,Pennsylvania,Northeast,Retail
100461,Coastal Harbor Distribution,Industrial,Los Angeles,California,West,Technology
100462,Pinnacle Landmark Medical Supply,Retail Chain,Nashville,Tennessee,South,Food Service
100463,Premier Allied Enterprises,Commercial,San Antonio,Texas,South,Healthcare
100464,Vanguard Elite Solutions,Commercial,Minneapolis,Minnesota,Midwest,Food Service
100465,Pinnacle Legacy Solutions,Government,Tucson,Arizona,West,Logistics
100466,Silverline United Facilities Group,Institutional,Atlanta,Georgia,South,Education
100467,Patriot Prime Services,Government,Portland,Oregon,West,Automotive
100468,Westbrook Harbor Services,Commercial,Cleveland,Ohio,Midwest,Healthcare
100469,Redwood Reliable Logistics,Commercial,Philadelphia,Pennsylvania,Northeast,Manufacturing
100470,Ironclad Prime Industries,Institutional,Newark,New Jersey,Northeast,Automotive
100471,Crestview First Distribution,Industrial,Columbus,Ohio,Midwest,Technology
100472,Meridian Valley Holdings,Government,Dallas,Texas,South,Logistics
100473,Frontier Legacy Distribution,Industrial,Phoenix,Arizona,West,Construction
100474,Riverside Summit Facilities Group,Government,Orlando,Florida,South,Healthcare
100475,Horizon Crossroads Partners,Industrial,Sacramento,California,West,Manufacturing
100476,Anchor Legacy Holdings,Commercial,Pittsburgh,Pennsylvania,Northeast,Construction
100477,Allied Metro Systems,Industrial,San Antonio,Texas,South,Food Service
100478,Evergreen Landmark Industries,Retail Chain,Columbus,Ohio,Midwest,Retail
100479,Riverside Retail Partners,Industrial,Newark,New Jersey,Northeast,Technology
100480,Bluepoint Reliable Industries,Institutional,Raleigh,North Carolina,South,Healthcare
100481,Liberty National Industries,Institutional,Los Angeles,California,West,Logistics
100482,Summit Landmark Solutions,Government,Houston,Texas,South,Manufacturing
100483,Ironclad Crossroads Hospitality Services,Industrial,Dallas,Texas,South,Construction
100484,Maple Allied Holdings,Government,Charlotte,North Carolina,South,Construction
100485,Granite Allied Manufacturing,Retail Chain,Phoenix,Arizona,West,Manufacturing
100486,Allied Harbor Industries,Commercial,Detroit,Michigan,Midwest,Retail
100487,Union First Hospitality Services,Institutional,Indianapolis,Indiana,Midwest,Logistics
100488,Redwood Regional Logistics,Commercial,Denver,Colorado,West,Retail
100489,Superior Metro Services,Institutional,Kansas City,Missouri,Midwest,Automotive
100490,Anchor National Construction Group,Industrial,Chicago,Illinois,Midwest,Hospitality
100491,Cascade First Retail Partners,Retail Chain,Phoenix,Arizona,West,Construction
100492,Trailhead Reliable Group,Commercial,Detroit,Michigan,Midwest,Construction
100493,Union Legacy Supply Co.,Institutional,Salt Lake City,Utah,West,Manufacturing
100494,Horizon Signature Hospitality Services,Government,Milwaukee,Wisconsin,Midwest,Education
100495,Keystone Signature Supply Co.,Commercial,Tucson,Arizona,West,Construction
100496,Meridian National Services,Industrial,Boston,Massachusetts,Northeast,Technology
100497,Premier Signature Hospitality Services,Retail Chain,Chicago,Illinois,Midwest,Healthcare
100498,Liberty Landmark Services,Commercial,Portland,Oregon,West,Education
100499,Sterling Regional Services,Retail Chain,Phoenix,Arizona,West,Construction
100500,Summit Prime Group,Institutional,Indianapolis,Indiana,Midwest,Construction
100501,Westbrook Trusted Distribution,Industrial,Columbus,Ohio,Midwest,Automotive
100502,Northgate Reliable Facilities Group,Retail Chain,Nashville,Tennessee,South,Construction
100503,Pioneer Landmark Systems,Industrial,Boston,Massachusetts,Northeast,Manufacturing
100504,Pinnacle Elite Group,Commercial,Raleigh,North Carolina,South,Manufacturing
100505,Bluepoint Allied Group,Institutional,Chicago,Illinois,Midwest,Technology
100506,Trailhead Crossroads Industries,Commercial,Dallas,Texas,South,Healthcare
100507,Bluepoint Valley Logistics,Industrial,Sacramento,California,West,Retail
100508,Vanguard Legacy Industrial Systems,Commercial,Cleveland,Ohio,Midwest,Logistics
100509,Northwest Reliable Solutions,Retail Chain,Orlando,Florida,South,Food Service
100510,Trailhead Crossroads Facilities Group,Retail Chain,Houston,Texas,South,Manufacturing
100511,Summitline Legacy Supply Co.,Retail Chain,Atlanta,Georgia,South,Automotive
100512,Granite Metro Partners,Government,Raleigh,North Carolina,South,Healthcare
100513,Fairmont National Construction Group,Commercial,Baltimore,Maryland,Northeast,Logistics
100514,Union Harbor Solutions,Commercial,Atlanta,Georgia,South,Education
100515,Meridian Logistics,Commercial,Philadelphia,Pennsylvania,Northeast,Food Service
100516,Premier Valley Holdings,Industrial,Raleigh,North Carolina,South,Construction
100517,Patriot Trusted Retail Partners,Industrial,Milwaukee,Wisconsin,Midwest,Hospitality
100518,Bluepoint Landmark Industries,Industrial,Atlanta,Georgia,South,Manufacturing
100519,Crestview Hospitality Services,Retail Chain,Baltimore,Maryland,Northeast,Automotive
100520,Apex National Enterprises,Industrial,Raleigh,North Carolina,South,Manufacturing
100521,Ironclad United Supply Co.,Commercial,Tucson,Arizona,West,Logistics
100522,Maple First Group,Government,Houston,Texas,South,Logistics
100523,Sterling Central Corp.,Government,Raleigh,North Carolina,South,Retail
100524,Frontier Harbor Medical Supply,Commercial,Atlanta,Georgia,South,Technology
100525,Cascade Facilities Group,Retail Chain,Tucson,Arizona,West,Logistics
100526,Union Valley Systems,Institutional,Portland,Oregon,West,Logistics
100527,Fairmont Metro Systems,Institutional,Seattle,Washington,West,Technology
100528,Cascade Summit Distribution,Commercial,Kansas City,Missouri,Midwest,Education
100529,Keystone First Hospitality Services,Industrial,Columbus,Ohio,Midwest,Automotive
100530,Continental Crossroads Systems,Commercial,Portland,Oregon,West,Technology
