Product_ID,Product_Name,Category,Subcategory,Supplier_ID,Unit_Cost,Unit_Price
51212,Commercial-Grade Anchor Bolt Kit,Fasteners,Anchor Bolt Kit,3175,397.06,512.73
51213,Premium Bulk Storage Container - S,Storage,Bulk Storage Container,3116,489.97,706.53
51214,Premium Fall Protection Harness - 2581 lb,Safety Equipment,Fall Protection Harness,3154,222.45,348.59
51215,Standard Microfiber Cloth Pack,Cleaning & Facility,Microfiber Cloth Pack,3045,826.1,1078.75
51216,Premium Washer Assortment - 11 pc,Fasteners,Washer Assortment,3066,806.15,1292.89
51217,Reinforced Tool Chest - 497 lb,Tools,Tool Chest,3125,241.97,317.17
51218,Trash Receptacle - 18 pc,Cleaning & Facility,Trash Receptacle,3006,574.88,939.02
51219,Industrial Stretch Wrap Roll - 243 lb,Packaging,Stretch Wrap Roll,3152,278.3,436.37
51220,Stackable Tote,Storage,Stackable Tote,3037,456.36,599.21
51221,Industrial Degreaser Concentrate - L,Cleaning & Facility,Degreaser Concentrate,3238,781.24,1329.51
51222,Heavy-Duty Industrial Mop - L,Cleaning & Facility,Industrial Mop,3207,519.32,837.09
51223,Extra-Large Wire Shelving - 23 pc,Storage,Wire Shelving,3243,361.17,455.5
51224,Heavy-Duty Poly Mailer,Packaging,Poly Mailer,3131,224.42,314.55
51225,Socket Set - L,Tools,Socket Set,3191,647.45,950.76
51226,Extra-Large Utility Cart - S,Material Handling,Utility Cart,3104,577.6,800.75
51227,Premium Cordless Drill - 2287 lb,Tools,Cordless Drill,3081,510.62,887.43
51228,Compact Steel Shelving Unit - S,Storage,Steel Shelving Unit,3182,57.44,80.07
51229,Premium Microfiber Cloth Pack - 3287 lb,Cleaning & Facility,Microfiber Cloth Pack,3087,790.64,993.27
51230,Multi-Pack LED Work Light - M,Electrical,LED Work Light,3099,454.04,606.15
51231,Bubble Wrap Roll,Packaging,Bubble Wrap Roll,3191,837.26,1081.36
51232,Industrial LED Work Light,Electrical,LED Work Light,3159,135.47,208.96
51233,Premium Power Strip - 50 pc,Electrical,Power Strip,3060,474.53,709.6
51234,Commercial-Grade Washer Assortment,Fasteners,Washer Assortment,3028,338.5,458.89
51235,Commercial-Grade Stretch Wrap Roll - 37 pc,Packaging,Stretch Wrap Roll,3153,639.46,933.03
51236,Standard Packing Tape - 44 pc,Packaging,Packing Tape,3057,428.7,650.02
51237,Multi-Pack Rivet Kit - L,Fasteners,Rivet Kit,3212,342.15,428.26
51238,Commercial-Grade Wire Connector Kit - 4852 lb,Electrical,Wire Connector Kit,3162,828.2,1205.15
51239,Commercial-Grade Safety Goggles - 4774 lb,Safety Equipment,Safety Goggles,3063,803.86,1135.46
51240,Multi-Pack Conveyor Roller,Material Handling,Conveyor Roller,3141,751.39,1184.99
51241,Commercial-Grade Hydraulic Jack - XL,Tools,Hydraulic Jack,3051,403.19,647.68
51242,Industrial Circuit Breaker,Electrical,Circuit Breaker,3154,393.89,540.62
51243,Commercial-Grade Floor Scrubber Pads,Cleaning & Facility,Floor Scrubber Pads,3223,683.82,1141.25
51244,Multi-Pack Hand Truck - 364 lb,Material Handling,Hand Truck,3220,737.47,1288.93
51245,Premium Hex Bolt Set,Fasteners,Hex Bolt Set,3136,609.42,946.73
51246,Multi-Pack Fall Protection Harness,Safety Equipment,Fall Protection Harness,3130,311.1,500.35
51247,Heavy-Duty Degreaser Concentrate,Cleaning & Facility,Degreaser Concentrate,3043,641.4,837.6
51248,Standard Wire Connector Kit - M,Electrical,Wire Connector Kit,3177,227.41,321.79
51249,Multi-Pack Wire Shelving - 50 pc,Storage,Wire Shelving,3201,253.46,373.18
51250,Reinforced Trash Receptacle - L,Cleaning & Facility,Trash Receptacle,3056,128.8,179.57
51251,Standard Power Strip,Electrical,Power Strip,3112,540.09,803.46
51252,Commercial-Grade Stretch Wrap Roll - 2494 lb,Packaging,Stretch Wrap Roll,3217,221.31,301.86
51253,Industrial Tool Chest - 39 pc,Tools,Tool Chest,3222,311.76,468.98
51254,Reinforced Rivet Kit - M,Fasteners,Rivet Kit,3133,500.51,751.04
51255,Multi-Pack Wire Connector Kit - M,Electrical,Wire Connector Kit,3171,413.2,594.98
51256,Compact Stackable Tote - L,Storage,Stackable Tote,3202,239.09,391.87
51257,Compact Bulk Storage Container,Storage,Bulk Storage Container,3215,776.1,1321.82
51258,Compact Socket Set - 369 lb,Tools,Socket Set,3129,533.75,921.26
51259,Extra-Large Stackable Tote,Storage,Stackable Tote,3204,446.18,612.31
51260,Compact Dock Plate - M,Material Handling,Dock Plate,3141,37.56,58.39
51261,Compact Corrugated Shipping Box - 10 pc,Packaging,Corrugated Shipping Box,3149,55.02,75.04
51262,Heavy-Duty Degreaser Concentrate,Cleaning & Facility,Degreaser Concentrate,3021,169.77,222.09
51263,Heavy-Duty Floor Scrubber Pads - 40 pc,Cleaning & Facility,Floor Scrubber Pads,3220,485.44,747.99
51264,Multi-Pack Bulk Storage Container,Storage,Bulk Storage Container,3064,643.07,1122.88
51265,Industrial Washer Assortment - 42 pc,Fasteners,Washer Assortment,3243,432.92,652.45
51266,Extra-Large Packing Tape,Packaging,Packing Tape,3028,429.34,671.04
51267,Forklift Attachment - 3954 lb,Material Handling,Forklift Attachment,3110,141.59,181.63
51268,Multi-Pack Corrugated Shipping Box - L,Packaging,Corrugated Shipping Box,3059,167.38,218.32
51269,Extra-Large Torque Wrench Set - 4445 lb,Tools,Torque Wrench Set,3156,90.62,126.87
51270,Commercial-Grade Tool Chest - 1672 lb,Tools,Tool Chest,3156,668.69,1120.84
51271,Extra-Large Utility Cart - 4976 lb,Material Handling,Utility Cart,3238,663.56,918.83
51272,Industrial Bubble Wrap Roll - 11 pc,Packaging,Bubble Wrap Roll,3080,618.66,1029.83
51273,Premium Trash Receptacle,Cleaning & Facility,Trash Receptacle,3247,648.72,941.97
51274,Commercial-Grade Self-Tapping Screws - XL,Fasteners,Self-Tapping Screws,3075,180.09,289.65
51275,Standard Commercial Extension Cord,Electrical,Commercial Extension Cord,3055,477.52,644.52
51276,Heavy-Duty Trash Receptacle - 17 pc,Cleaning & Facility,Trash Receptacle,3151,615.39,1058.93
51277,Premium Industrial Mop,Cleaning & Facility,Industrial Mop,3014,499.65,639.38
51278,Extra-Large LED Work Light,Electrical,LED Work Light,3018,402.91,681.09
51279,Premium Cable Management Tray - 11 pc,Electrical,Cable Management Tray,3112,489.47,749.34
51280,Reinforced Torque Wrench Set - 37 pc,Tools,Torque Wrench Set,3197,587.22,775.27
51281,Standard Modular Drawer System - L,Storage,Modular Drawer System,3092,275.45,375.67
51282,Industrial Circuit Breaker - L,Electrical,Circuit Breaker,3101,104.39,151.93
51283,Extra-Large Industrial Mop,Cleaning & Facility,Industrial Mop,3245,482.38,843.12
51284,Multi-Pack Power Strip,Electrical,Power Strip,3249,625.2,958.21
51285,Commercial-Grade Storage Cabinet,Storage,Storage Cabinet,3018,553.87,745.2
51286,Multi-Pack Self-Tapping Screws - 49 pc,Fasteners,Self-Tapping Screws,3086,65.32,102.81
51287,Premium Microfiber Cloth Pack - 27 pc,Cleaning & Facility,Microfiber Cloth Pack,3004,8.88,14.78
51288,Standard Safety Goggles - XL,Safety Equipment,Safety Goggles,3136,498.17,813.95
51289,Reinforced Floor Scrubber Pads - L,Cleaning & Facility,Floor Scrubber Pads,3078,163.36,216.31
51290,Pallet Jack - 10 pc,Material Handling,Pallet Jack,3080,811.62,1147.41
51291,Compact Socket Set - 1437 lb,Tools,Socket Set,3235,842.38,1151.1
51292,Standard Hydraulic Jack,Tools,Hydraulic Jack,3113,709.61,1020.1
51293,Angle Grinder - XL,Tools,Angle Grinder,3208,177.57,255.75
51294,Commercial-Grade Storage Bin,Storage,Storage Bin,3091,799.8,1295.93
51295,Compact Wire Connector Kit - 7 pc,Electrical,Wire Connector Kit,3241,408.11,613.95
51296,Industrial Mop,Cleaning & Facility,Industrial Mop,3214,303.74,523.3
51297,Industrial Wire Shelving - 791 lb,Storage,Wire Shelving,3246,744.98,937.13
51298,Standard Poly Mailer - S,Packaging,Poly Mailer,3039,481.42,632.57
51299,Multi-Pack Dock Plate - S,Material Handling,Dock Plate,3095,736.86,1164.59
51300,Premium Anchor Bolt Kit - M,Fasteners,Anchor Bolt Kit,3046,631.57,1045.35
51301,Commercial-Grade Commercial Extension Cord - 33 pc,Electrical,Commercial Extension Cord,3215,345.19,495.9
51302,Standard Shipping Label Printer,Packaging,Shipping Label Printer,3223,755.89,957.8
51303,Forklift Attachment,Material Handling,Forklift Attachment,3089,147.19,191.36
51304,Premium Cordless Drill - 3996 lb,Tools,Cordless Drill,3137,835.92,1402.73
51305,Reinforced Floor Scrubber Pads - 4001 lb,Cleaning & Facility,Floor Scrubber Pads,3082,764.97,1054.46
51306,Heavy-Duty Power Strip - XL,Electrical,Power Strip,3206,110.02,165.84
51307,Heavy-Duty Hand Truck - 47 pc,Material Handling,Hand Truck,3057,754.28,982.54
51308,Industrial Stretch Wrap Roll,Packaging,Stretch Wrap Roll,3226,443.61,682.53
51309,Commercial-Grade Strapping Kit - L,Packaging,Strapping Kit,3008,493.94,848.25
51310,Compact Hex Bolt Set,Fasteners,Hex Bolt Set,3101,710.65,972.82
51311,Reinforced Commercial Extension Cord - XL,Electrical,Commercial Extension Cord,3147,535.71,888.47
51312,Compact Rivet Kit,Fasteners,Rivet Kit,3167,375.84,609.79
51313,Commercial-Grade LED Work Light,Electrical,LED Work Light,3219,389.77,506.02
51314,Industrial Power Strip,Electrical,Power Strip,3058,820.16,1076.96
51315,Heavy-Duty Industrial Mop - 10 pc,Cleaning & Facility,Industrial Mop,3240,386.6,590.2
51316,Extra-Large Modular Drawer System - M,Storage,Modular Drawer System,3198,123.46,196.34
51317,Standard Safety Goggles,Safety Equipment,Safety Goggles,3138,43.28,65.64
51318,Extra-Large Socket Set,Tools,Socket Set,3219,579.46,908.28
51319,Commercial-Grade Hydraulic Jack,Tools,Hydraulic Jack,3075,815.34,1406.01
51320,Premium Washer Assortment - XL,Fasteners,Washer Assortment,3019,614.29,860.0
51321,Extra-Large Poly Mailer,Packaging,Poly Mailer,3105,815.53,1043.56
51322,Multi-Pack Hand Truck - 2086 lb,Material Handling,Hand Truck,3100,669.11,1052.54
51323,Standard Impact Wrench - S,Tools,Impact Wrench,3189,759.12,995.76
51324,Multi-Pack Hand Truck - 45 pc,Material Handling,Hand Truck,3079,12.62,16.52
51325,Reinforced Modular Drawer System - 16 pc,Storage,Modular Drawer System,3156,699.53,1063.73
51326,Heavy-Duty Floor Scrubber Pads - 435 lb,Cleaning & Facility,Floor Scrubber Pads,3160,712.85,982.11
51327,Reinforced Degreaser Concentrate - 47 pc,Cleaning & Facility,Degreaser Concentrate,3187,193.65,252.04
51328,Multi-Pack Circuit Breaker,Electrical,Circuit Breaker,3185,735.86,1022.92
51329,Extra-Large Packing Tape - 28 pc,Packaging,Packing Tape,3206,73.84,96.03
51330,Reinforced Floor Scrubber Pads - 4942 lb,Cleaning & Facility,Floor Scrubber Pads,3199,566.95,738.16
51331,Reinforced Microfiber Cloth Pack - 4351 lb,Cleaning & Facility,Microfiber Cloth Pack,3214,39.14,51.03
51332,Heavy-Duty Storage Cabinet - 50 pc,Storage,Storage Cabinet,3154,494.57,793.61
51333,Rivet Kit - 3706 lb,Fasteners,Rivet Kit,3240,488.84,738.82
51334,Rivet Kit,Fasteners,Rivet Kit,3074,537.24,759.92
51335,Multi-Pack Hex Bolt Set - 24 pc,Fasteners,Hex Bolt Set,3114,827.64,1137.47
51336,Multi-Pack Respirator Masks,Safety Equipment,Respirator Masks,3082,655.99,999.49
51337,Commercial-Grade Self-Tapping Screws - 7 pc,Fasteners,Self-Tapping Screws,3214,525.28,850.92
51338,Industrial Torque Wrench Set - 840 lb,Tools,Torque Wrench Set,3047,268.39,402.21
51339,Industrial Anchor Bolt Kit - 2860 lb,Fasteners,Anchor Bolt Kit,3245,761.78,1239.71
51340,Utility Cart - 14 pc,Material Handling,Utility Cart,3143,772.82,1236.6
51341,Extra-Large Strapping Kit,Packaging,Strapping Kit,3153,171.63,222.31
51342,Commercial-Grade Self-Tapping Screws - 2998 lb,Fasteners,Self-Tapping Screws,3216,116.11,167.5
51343,Reinforced Shipping Label Printer - 1941 lb,Packaging,Shipping Label Printer,3039,702.82,964.94
51344,Multi-Pack Corrugated Shipping Box - M,Packaging,Corrugated Shipping Box,3207,744.3,1094.25
51345,Impact Wrench,Tools,Impact Wrench,3142,412.59,606.29
51346,Commercial-Grade Angle Grinder - 4814 lb,Tools,Angle Grinder,3093,635.66,1019.2
51347,Standard Bubble Wrap Roll,Packaging,Bubble Wrap Roll,3034,305.76,528.67
51348,Compact Cable Management Tray - 4257 lb,Electrical,Cable Management Tray,3211,456.68,594.78
51349,Standard Socket Set,Tools,Socket Set,3112,711.69,1053.39
51350,Premium Microfiber Cloth Pack,Cleaning & Facility,Microfiber Cloth Pack,3229,383.13,603.48
51351,Commercial-Grade Wire Connector Kit,Electrical,Wire Connector Kit,3064,811.68,1126.65
51352,Premium Fall Protection Harness - 1862 lb,Safety Equipment,Fall Protection Harness,3077,265.77,424.86
51353,Reinforced Circuit Breaker,Electrical,Circuit Breaker,3156,269.69,338.03
51354,Reinforced Respirator Masks,Safety Equipment,Respirator Masks,3187,451.95,729.99
51355,Reinforced Impact Wrench - 341 lb,Tools,Impact Wrench,3024,620.32,878.31
51356,Premium Washer Assortment - XL,Fasteners,Washer Assortment,3079,720.71,966.83
51357,Premium Circuit Breaker - L,Electrical,Circuit Breaker,3089,224.02,302.5
51358,Multi-Pack Stackable Tote,Storage,Stackable Tote,3142,747.83,957.56
51359,Heavy-Duty Respirator Masks,Safety Equipment,Respirator Masks,3007,7.45,10.75
51360,Commercial-Grade Commercial Extension Cord - 5186 lb,Electrical,Commercial Extension Cord,3088,157.38,213.91
51361,Commercial-Grade Modular Drawer System - 1549 lb,Storage,Modular Drawer System,3045,601.44,1016.33
51362,Multi-Pack Drum Handler,Material Handling,Drum Handler,3030,755.39,1243.99
51363,Heavy-Duty Packing Tape,Packaging,Packing Tape,3127,442.4,752.13
51364,Commercial-Grade Tool Chest,Tools,Tool Chest,3241,707.59,1161.88
51365,Extra-Large Bulk Storage Container - 23 pc,Storage,Bulk Storage Container,3125,123.18,213.13
51366,Premium Hydraulic Jack - 580 lb,Tools,Hydraulic Jack,3181,689.93,1176.22
51367,Extra-Large Modular Drawer System - 44 pc,Storage,Modular Drawer System,3179,775.4,1187.52
51368,Compact Washer Assortment - 1209 lb,Fasteners,Washer Assortment,3160,649.82,907.46
51369,Premium Rivet Kit,Fasteners,Rivet Kit,3123,419.33,591.57
51370,Multi-Pack Self-Tapping Screws,Fasteners,Self-Tapping Screws,3022,707.16,950.45
51371,Reinforced Shipping Label Printer,Packaging,Shipping Label Printer,3077,455.78,580.48
51372,Standard Anchor Bolt Kit,Fasteners,Anchor Bolt Kit,3094,447.05,598.66
51373,Heavy-Duty Safety Goggles - 13 pc,Safety Equipment,Safety Goggles,3052,65.26,88.22
51374,Premium Safety Vests - 46 pc,Safety Equipment,Safety Vests,3208,7.51,10.29
51375,Premium Circuit Breaker,Electrical,Circuit Breaker,3159,135.49,209.92
51376,Reinforced Bubble Wrap Roll - 15 pc,Packaging,Bubble Wrap Roll,3210,349.89,439.15
51377,Industrial Rivet Kit,Fasteners,Rivet Kit,3010,12.33,19.68
51378,Compact Floor Scrubber Pads,Cleaning & Facility,Floor Scrubber Pads,3017,138.03,227.14
51379,Standard Conveyor Roller - 2201 lb,Material Handling,Conveyor Roller,3219,244.59,340.77
51380,Heavy-Duty Corrugated Shipping Box,Packaging,Corrugated Shipping Box,3132,720.02,972.31
51381,Multi-Pack Fall Protection Harness,Safety Equipment,Fall Protection Harness,3195,708.71,951.26
51382,Premium Steel Shelving Unit - 1269 lb,Storage,Steel Shelving Unit,3239,508.86,646.52
51383,Compact Hydraulic Jack,Tools,Hydraulic Jack,3243,806.48,1145.74
51384,Standard Stretch Wrap Roll,Packaging,Stretch Wrap Roll,3074,334.75,444.06
51385,Commercial-Grade Steel Shelving Unit - 5490 lb,Storage,Steel Shelving Unit,3215,24.92,36.64
51386,Extra-Large Tool Chest - L,Tools,Tool Chest,3028,466.64,657.39
51387,Extra-Large Wire Shelving - 41 pc,Storage,Wire Shelving,3026,317.02,419.02
51388,Premium Cordless Drill - 578 lb,Tools,Cordless Drill,3057,654.2,856.88
51389,Hard Hats - 5382 lb,Safety Equipment,Hard Hats,3115,242.61,377.99
51390,Multi-Pack Socket Set - 5315 lb,Tools,Socket Set,3116,409.08,695.14
51391,Commercial-Grade Circuit Breaker - 1528 lb,Electrical,Circuit Breaker,3094,849.27,1436.09
51392,Industrial First Aid Kits - 3867 lb,Safety Equipment,First Aid Kits,3058,605.1,920.21
51393,Standard Anchor Bolt Kit - 3549 lb,Fasteners,Anchor Bolt Kit,3243,393.38,580.69
51394,Standard Rivet Kit - L,Fasteners,Rivet Kit,3055,615.78,833.12
51395,Compact Tool Chest - 4590 lb,Tools,Tool Chest,3100,320.78,450.2
51396,Heavy-Duty Forklift Attachment - 5208 lb,Material Handling,Forklift Attachment,3141,46.57,63.27
51397,Premium Dock Plate,Material Handling,Dock Plate,3170,590.95,852.73
51398,Reinforced Utility Cart,Material Handling,Utility Cart,3105,665.34,897.48
51399,Compact Wire Connector Kit - 50 pc,Electrical,Wire Connector Kit,3135,520.17,848.76
51400,Heavy-Duty Hard Hats,Safety Equipment,Hard Hats,3238,284.12,367.93
51401,Commercial-Grade Circuit Breaker - 21 pc,Electrical,Circuit Breaker,3231,531.07,747.61
51402,Standard Degreaser Concentrate,Cleaning & Facility,Degreaser Concentrate,3225,682.68,907.9
51403,Premium Hand Truck - 5165 lb,Material Handling,Hand Truck,3120,137.48,209.82
51404,Compact Poly Mailer - 1301 lb,Packaging,Poly Mailer,3225,85.67,108.77
51405,Premium Rivet Kit,Fasteners,Rivet Kit,3238,585.99,972.14
51406,Reinforced Microfiber Cloth Pack - 262 lb,Cleaning & Facility,Microfiber Cloth Pack,3226,804.8,1234.07
51407,Standard Commercial Extension Cord,Electrical,Commercial Extension Cord,3038,257.54,372.61
51408,Compact Modular Drawer System - 20 pc,Storage,Modular Drawer System,3004,513.78,847.56
51409,Standard Anchor Bolt Kit - 14 pc,Fasteners,Anchor Bolt Kit,3006,834.79,1420.93
51410,Commercial-Grade Trash Receptacle - 43 pc,Cleaning & Facility,Trash Receptacle,3086,226.23,395.47
51411,Multi-Pack Ear Protection,Safety Equipment,Ear Protection,3159,114.1,198.43
51412,Industrial Safety Vests - 3951 lb,Safety Equipment,Safety Vests,3069,332.28,530.87
51413,Standard Self-Tapping Screws - XL,Fasteners,Self-Tapping Screws,3141,801.67,1290.33
51414,Industrial Angle Grinder,Tools,Angle Grinder,3220,685.33,1169.63
51415,Commercial-Grade Storage Bin - S,Storage,Storage Bin,3205,319.57,424.07
51416,Heavy-Duty Hydraulic Jack - 2 pc,Tools,Hydraulic Jack,3039,740.09,1153.6
51417,Heavy-Duty Trash Receptacle - S,Cleaning & Facility,Trash Receptacle,3047,780.59,1337.37
51418,Heavy-Duty Bulk Storage Container - S,Storage,Bulk Storage Container,3082,45.82,59.09
51419,Compact Angle Grinder - 1624 lb,Tools,Angle Grinder,3221,247.35,392.81
51420,Commercial-Grade Fall Protection Harness - S,Safety Equipment,Fall Protection Harness,3147,226.35,382.33
51421,Heavy-Duty Socket Set - 14 pc,Tools,Socket Set,3101,643.7,877.92
51422,Premium Shipping Label Printer - 15 pc,Packaging,Shipping Label Printer,3135,701.41,1134.69
51423,Industrial Ear Protection,Safety Equipment,Ear Protection,3015,421.61,717.3
51424,Multi-Pack Hex Bolt Set - 49 pc,Fasteners,Hex Bolt Set,3092,501.36,856.41
51425,Industrial Storage Cabinet - 3033 lb,Storage,Storage Cabinet,3125,317.08,443.95
51426,Compact Power Strip,Electrical,Power Strip,3225,588.32,855.93
51427,Premium Trash Receptacle - XL,Cleaning & Facility,Trash Receptacle,3107,123.77,201.16
51428,Standard Protective Gloves - 1323 lb,Safety Equipment,Protective Gloves,3209,313.07,459.33
51429,Reinforced Hand Truck,Material Handling,Hand Truck,3086,334.73,443.5
51430,Multi-Pack Cordless Drill,Tools,Cordless Drill,3155,238.55,320.84
51431,Premium Degreaser Concentrate - 33 pc,Cleaning & Facility,Degreaser Concentrate,3082,817.36,1049.04
51432,Industrial Microfiber Cloth Pack - 4349 lb,Cleaning & Facility,Microfiber Cloth Pack,3003,683.77,997.05
51433,Commercial-Grade Poly Mailer,Packaging,Poly Mailer,3033,366.65,480.65
51434,Standard Packing Tape - 4731 lb,Packaging,Packing Tape,3106,56.94,83.9
51435,Standard Impact Wrench - 5292 lb,Tools,Impact Wrench,3147,669.53,1022.71
51436,Compact Cable Management Tray,Electrical,Cable Management Tray,3151,825.57,1126.46
51437,Compact Hydraulic Jack,Tools,Hydraulic Jack,3098,268.84,454.44
51438,Standard Conveyor Roller - 4121 lb,Material Handling,Conveyor Roller,3245,513.6,870.79
51439,Multi-Pack Corrugated Shipping Box - XL,Packaging,Corrugated Shipping Box,3121,311.44,510.41
51440,Impact Wrench - 5184 lb,Tools,Impact Wrench,3244,479.13,786.66
51441,Standard Wire Connector Kit,Electrical,Wire Connector Kit,3015,515.7,720.85
51442,Extra-Large Tool Chest - 3180 lb,Tools,Tool Chest,3076,596.6,1000.11
51443,Commercial-Grade Stretch Wrap Roll - 336 lb,Packaging,Stretch Wrap Roll,3232,70.13,103.97
51444,Premium Forklift Attachment - 40 pc,Material Handling,Forklift Attachment,3070,94.71,131.34
51445,Reinforced Socket Set,Tools,Socket Set,3031,112.31,194.08
51446,Extra-Large Respirator Masks - 25 pc,Safety Equipment,Respirator Masks,3006,707.62,1017.21
51447,Premium Self-Tapping Screws,Fasteners,Self-Tapping Screws,3193,548.33,774.25
51448,Commercial-Grade Safety Vests - XL,Safety Equipment,Safety Vests,3240,131.8,199.2
51449,Standard Cordless Drill - 764 lb,Tools,Cordless Drill,3102,294.33,378.15
51450,Premium First Aid Kits - M,Safety Equipment,First Aid Kits,3233,383.15,501.02
51451,Compact Stretch Wrap Roll,Packaging,Stretch Wrap Roll,3057,47.93,80.11
51452,Industrial Mop - M,Cleaning & Facility,Industrial Mop,3081,811.42,1070.13
51453,Premium Wire Connector Kit - 2472 lb,Electrical,Wire Connector Kit,3106,23.4,37.61
51454,Compact Storage Bin,Storage,Storage Bin,3020,419.53,597.7
51455,Commercial-Grade Power Strip,Electrical,Power Strip,3159,9.72,15.2
51456,Extra-Large Packing Tape - L,Packaging,Packing Tape,3065,710.18,1155.52
51457,Standard Circuit Breaker - 27 pc,Electrical,Circuit Breaker,3247,385.82,568.22
51458,Commercial-Grade Anchor Bolt Kit,Fasteners,Anchor Bolt Kit,3051,632.29,1066.75
51459,Compact Strapping Kit,Packaging,Strapping Kit,3227,551.89,753.28
51460,Extra-Large Stretch Wrap Roll - S,Packaging,Stretch Wrap Roll,3052,705.75,1185.79
51461,Standard Degreaser Concentrate - XL,Cleaning & Facility,Degreaser Concentrate,3152,782.97,1166.69
51462,Compact Strapping Kit,Packaging,Strapping Kit,3219,725.29,1131.19
51463,Ear Protection,Safety Equipment,Ear Protection,3094,817.16,1061.18
51464,Compact Socket Set,Tools,Socket Set,3076,240.5,379.22
51465,Industrial Hard Hats - M,Safety Equipment,Hard Hats,3243,105.36,165.24
51466,Commercial-Grade Fall Protection Harness - S,Safety Equipment,Fall Protection Harness,3177,388.86,658.43
51467,Packing Tape - XL,Packaging,Packing Tape,3007,58.66,93.21
51468,Premium Fall Protection Harness,Safety Equipment,Fall Protection Harness,3016,491.73,625.49
51469,Industrial Poly Mailer,Packaging,Poly Mailer,3048,571.71,989.97
51470,Multi-Pack Socket Set,Tools,Socket Set,3243,710.66,1043.02
51471,Floor Scrubber Pads,Cleaning & Facility,Floor Scrubber Pads,3139,314.42,522.05
51472,Standard Utility Cart - 22 pc,Material Handling,Utility Cart,3095,348.03,536.0
51473,Industrial Trash Receptacle,Cleaning & Facility,Trash Receptacle,3022,348.72,603.53
51474,Standard Stretch Wrap Roll - 3922 lb,Packaging,Stretch Wrap Roll,3042,641.51,1078.31
51475,Extra-Large Respirator Masks,Safety Equipment,Respirator Masks,3217,539.08,874.6
51476,Compact Drum Handler,Material Handling,Drum Handler,3133,841.96,1281.46
51477,Storage Cabinet - L,Storage,Storage Cabinet,3125,582.52,957.58
51478,Standard Stackable Tote - 5481 lb,Storage,Stackable Tote,3104,188.94,269.35
51479,Multi-Pack Steel Shelving Unit,Storage,Steel Shelving Unit,3204,759.58,1317.6
51480,Commercial-Grade Wire Shelving - S,Storage,Wire Shelving,3053,643.29,901.53
51481,Compact Modular Drawer System - 3 pc,Storage,Modular Drawer System,3198,105.99,142.33
51482,Industrial Storage Bin - 9 pc,Storage,Storage Bin,3152,563.53,707.39
51483,Premium Packing Tape - 2588 lb,Packaging,Packing Tape,3162,527.7,902.25
51484,Fall Protection Harness,Safety Equipment,Fall Protection Harness,3204,220.02,327.13
51485,Heavy-Duty Washer Assortment,Fasteners,Washer Assortment,3175,748.96,1291.63
51486,Premium Industrial Mop - 811 lb,Cleaning & Facility,Industrial Mop,3062,216.95,281.17
51487,Premium Wire Shelving - 5044 lb,Storage,Wire Shelving,3198,32.57,45.76
51488,Reinforced Floor Scrubber Pads - XL,Cleaning & Facility,Floor Scrubber Pads,3007,505.84,803.08
51489,Extra-Large Industrial Mop,Cleaning & Facility,Industrial Mop,3167,332.09,568.7
51490,Reinforced Ear Protection - 4333 lb,Safety Equipment,Ear Protection,3218,150.72,222.44
51491,Industrial Pallet Jack - L,Material Handling,Pallet Jack,3123,823.39,1060.86
51492,Floor Scrubber Pads - XL,Cleaning & Facility,Floor Scrubber Pads,3046,657.39,836.16
51493,Reinforced Torque Wrench Set,Tools,Torque Wrench Set,3189,89.45,118.04
51494,Multi-Pack Fall Protection Harness,Safety Equipment,Fall Protection Harness,3094,603.17,1024.69
51495,Multi-Pack Wire Shelving,Storage,Wire Shelving,3022,597.78,767.23
51496,Standard Poly Mailer - XL,Packaging,Poly Mailer,3030,770.95,1301.18
51497,Heavy-Duty Protective Gloves - 1709 lb,Safety Equipment,Protective Gloves,3142,562.07,856.01
51498,Heavy-Duty Bubble Wrap Roll,Packaging,Bubble Wrap Roll,3037,477.26,652.0
51499,Premium Stretch Wrap Roll,Packaging,Stretch Wrap Roll,3170,670.62,876.08
51500,Extra-Large Shipping Label Printer - 21 pc,Packaging,Shipping Label Printer,3205,782.9,1315.5
51501,Multi-Pack Impact Wrench,Tools,Impact Wrench,3160,149.45,228.14
51502,Commercial-Grade Steel Shelving Unit - 657 lb,Storage,Steel Shelving Unit,3144,438.08,763.87
51503,Premium Hand Truck - 2250 lb,Material Handling,Hand Truck,3222,54.01,79.18
51504,Wire Connector Kit - 3161 lb,Electrical,Wire Connector Kit,3057,384.28,641.05
51505,Reinforced Forklift Attachment - XL,Material Handling,Forklift Attachment,3127,207.79,313.89
51506,Reinforced Wire Shelving,Storage,Wire Shelving,3037,75.32,127.73
51507,Industrial Respirator Masks - 19 pc,Safety Equipment,Respirator Masks,3083,260.41,395.21
51508,Multi-Pack Strapping Kit,Packaging,Strapping Kit,3169,785.2,1219.1
51509,Standard Forklift Attachment - 46 pc,Material Handling,Forklift Attachment,3016,454.46,708.13
51510,Industrial Poly Mailer,Packaging,Poly Mailer,3082,196.37,336.46
51511,Compact Tool Chest - 21 pc,Tools,Tool Chest,3067,441.71,643.03
51512,Reinforced Anchor Bolt Kit - M,Fasteners,Anchor Bolt Kit,3138,585.13,837.17
51513,Multi-Pack Circuit Breaker - M,Electrical,Circuit Breaker,3212,177.65,292.23
